fdic_cert_number,rssd_id,bank_name,city,state,active_status,total_assets,charter_type,established_date,last_updated
33219,,BUTTE COMMUNITY BANK,CHICO,,False,,,,2026-07-10
33306,1842065,CIBC Bank USA,Chicago,IL,True,65130106,0,1991-02-06,2026-07-10
33318,,FIA CARD SERVICES NA,WILMINGTON,DE,False,127000000,,,2026-07-10
33405,,FIRST BANK&TRUST,NEW ORLEANS,LA,,1271623,,,2026-07-10
33418,1863097,Ledyard National Bank,Norwich,VT,True,1042973,22210,1991-05-22,2026-07-10
33440,,CITIZENS FIRST BANK,THE VILLAGES,FL,,4064821,,,2026-07-10
33457,1864197,Oak Valley Community Bank,Oakdale,CA,True,2009991,0,1991-05-28,2026-07-10
33458,,MONONA BANK,MONONA,WI,,1241838,,,2026-07-10
33492,1885932,Crescent Bank,Metairie,LA,True,1006087,0,1991-08-30,2026-07-10
33493,,TAMALPAIS BANK,SAN RAFAEL,,False,,,,2026-07-10
33497,1893049,"Charles Schwab Premier Bank, SSB",Westlake,TX,True,27441000,0,1991-08-30,2026-07-10
33503,1890525,Unity Bank,Clinton,NJ,True,3016164,0,1991-09-13,2026-07-10
33510,,EAST BOSTON SAVINGS BANK,BOSTON,MA,,6127605,,,2026-07-10
33513,,FIRST INTERNATIONAL BANK,PLANO,,False,,,,2026-07-10
33527,,BANK OF NORTH CAROLINA,THOMASVILLE,NC,,7568715,,,2026-07-10
33535,,ADVANTA BANK CORP,DRAPER,UT,False,1525931,,,2026-07-10
33538,,IBERIABANK FSB,LITTLE ROCK,AR,,1647135,,,2026-07-10
33539,1918344,Preferred Bank,Los Angeles,CA,True,7655086,0,1991-12-23,2026-07-10
33555,1929247,"SouthState Bank, National Association",Winter Haven,FL,True,67870584,22311,1992-02-21,2026-07-10
33646,1751420,The Bank of East Asia Ltd.,New York,NY,True,3791183,80097,1918-01-01,2026-07-10
33648,727709,Bank of India,New York,NY,True,7183013,0,1906-09-07,2026-07-10
33653,908508,Bank of China,New York,NY,True,44448266,80028,1912-01-01,2026-07-10
33661,887461,"Mizrahi Tefahot Bank, Ltd.",Los Angeles,CA,True,6838922,0,1923-06-01,2026-07-10
33664,217237,State Bank of India,Chicago,IL,True,4426195,0,1955-07-05,2026-07-10
33681,909000,Bank of Baroda,New York,NY,True,15828371,0,1908-01-01,2026-07-10
33682,95716,State Bank of India,New York,NY,True,23463101,0,1955-07-05,2026-07-10
33684,,ALLIED IRISH BANKS,NEW YORK,NY,,2114203,,,2026-07-10
33686,790105,Bank Hapoalim B.M.,New York,NY,True,10608090,0,1921-01-01,2026-07-10
33690,,BANCO BILBAO VIZCAYA SA,NEW YORK CITY,NY,,41210622,,,2026-07-10
33691,,BANCO ESPANOL DE CREDITO SA,NEW YORK CITY,NY,,1193866,,,2026-07-10
33692,,STANDARD CHARTERED BANK PLC,NEW YORK,NY,,53519366,,,2026-07-10
33693,,MASHREQBANK PSC,NEW YORK,NY,,5436015,,,2026-07-10
33708,,INTERNATIONAL BK OF CHICAGO,CHICAGO,IL,,1038571,,,2026-07-10
33758,2009605,Starion Bank,Bismarck,ND,True,2135629,0,1993-01-01,2026-07-10
33778,,GE CAPITAL BANK,SALT LAKE CITY,UT,,21079563,,,2026-07-10
33782,,MADISONVILLE STATE BANK,MADISONVILLE,,False,,,,2026-07-10
33784,,AMTRADE INTERNATIONAL BANK OF GEORGIA,ATLANTA,,False,,,,2026-07-10
33789,,FIRST NB OF KANSAS,OVERLAND PARK,KS,,1006179,,,2026-07-10
33803,2044811,"Wheaton Bank & Trust, National Association",Wheaton,IL,True,4462876,25203,1993-05-17,2026-07-10
33806,,OPUS BANK,IRVINE,CA,,8383194,,,2026-07-10
33823,2068107,Capital Community Bank,Provo,UT,True,1504994,0,1993-07-29,2026-07-10
33824,,GREAT BASIN BANK OF NEVADA,ELKO,,False,,,,2026-07-10
33826,,COLUMBIA STATE BANK,TACOMA,WA,,20258988,,,2026-07-10
33844,,MOUNTAIN WEST BANK,COEUR D ALENE,ID,,1108789,,,2026-07-10
33849,2119773,"Hinsdale Bank & Trust Company, National Association",Hinsdale,IL,True,6503041,25212,1993-10-28,2026-07-10
33860,2132941,The National Bank of Indianapolis,Indianapolis,IN,True,3128951,22652,1993-12-08,2026-07-10
33863,,HSBC BANK NEVADA NA,LAS VEGAS,NV,,1431131,,,2026-07-10
33867,2142155,Quad City Bank and Trust Company,Bettendorf,IA,True,3092675,0,1994-01-07,2026-07-10
33869,,WACHOVIA BANK NATIONAL ASSN,CHARLOTTE,NC,,510083000,,,2026-07-10
33883,,FIDELITY BANK,DEARBORN,MI,False,1040324,,,2026-07-10
33891,,WASHINGTON MUTUAL BANK FSB,PARK CITY,UT,,46048007,,,2026-07-10
33893,2193616,Raymond James Bank,Saint Petersburg,FL,True,45736982,0,1994-05-06,2026-07-10
33897,,BANK OF NEVADA,LAS VEGAS,NV,,3288137,,,2026-07-10
33901,,ANB FINANCIAL NATIONAL ASSN,BENTONVILLE,AR,False,1895545,,,2026-07-10
33904,,THE GORDON BANK,GORDON,,False,,,,2026-07-10
33905,,HERITAGE BANK OF COMMERCE,SAN JOSE,CA,,5670019,,,2026-07-10
33911,,WILMINGTON TRUST FSB,BALTIMORE,MD,,2298376,,,2026-07-10
33928,2236821,"Patriot Bank, National Association",Stamford,CT,True,1180511,22545,1994-08-31,2026-07-10
33931,,WACHOVIA BANK OF DELAWARE NA,WILMINGTON,DE,,4084663,,,2026-07-10
33935,2239288,"Wintrust Bank, National Association",Chicago,IL,True,9278678,25196,1994-09-14,2026-07-10
33938,,CAPITOL CITY BANK & TRUST COMPANY,ATLANTA,,False,,,,2026-07-10
33947,2121196,"TD Bank USA, National Association",Wilmington,DE,True,32718396,22611,1994-10-13,2026-07-10
33954,,CAPITAL ONE BANK USA NA,GLEN ALLEN,VA,,127600243,,,2026-07-10
33966,,WACHOVIA BANK FSB,HOUSTON,TX,,22785223,,,2026-07-10
33983,,CITIZENS BANK OF NORTHERN CALIFORNIA,NEVADA CITY,,False,,,,2026-07-10
33989,,APPALACHIAN COMMUNITY BANK,ELLIJAY,GA,False,1010075,,,2026-07-10
33997,,WESTSIDE COMMUNITY BANK,UNIVERSITY PLACE,,False,,,,2026-07-10
34010,2297998,EverTrust Bank,City Of Industry,CA,True,1114478,0,1995-05-03,2026-07-10
34011,2298995,"Village Bank and Trust, National Association",Arlington Heights,IL,True,3466631,25202,1995-05-08,2026-07-10
34016,,PREMIER BANK,JEFFERSON CITY,MO,False,1182738,,,2026-07-10
34043,,COMMUNITY BANK OF NEVADA,LAS VEGAS,NV,False,1397798,,,2026-07-10
34046,,GLOBAL COMMERCE BANK,DORAVILLE,,False,,,,2026-07-10
34047,2328137,First Community Bank,Lexington,SC,True,2401075,0,1995-08-17,2026-07-10
34060,,FIRST BANK&TRUST,EVANSTON,IL,,1146019,,,2026-07-10
34068,2344753,Thomasville National Bank,Thomasville,GA,True,2095241,22883,1995-10-02,2026-07-10
34069,,WILMINGTON TRUST NA,WILMINGTON,DE,,11990636,,,2026-07-10
34073,2339795,"Libertyville Bank & Trust Company, National Association",Libertyville,IL,True,3154274,25197,1995-10-10,2026-07-10
34075,,WELLS FARGO HSBC TRADE BK NA,SAN FRANCISCO,CA,,1477681,,,2026-07-10
34076,,ILLINOIS BANK&TRUST,ROCKFORD,IL,,1647488,,,2026-07-10
34087,,LIBERTY BANK,SPRINGFIELD,MO,,1141523,,,2026-07-10
34092,,C1 BANK,SAINT PETERSBURG,FL,,1708721,,,2026-07-10
34102,,SUMMIT COMMUNITY BANK INC,MOOREFIELD,WV,,4633672,,,2026-07-10
34103,,BANKFIRST,SIOUX FALLS,,False,,,,2026-07-10
34112,,PREMIER BANK,DENVER,,False,,,,2026-07-10
34120,2390929,Bank of Ann Arbor,Ann Arbor,MI,True,3329445,0,1996-01-16,2026-07-10
34130,,PUBLIC SAVINGS BANK,HUNTINGDON VALLEY,,False,,,,2026-07-10
34147,,BANK RHODE ISLAND,PROVIDENCE,RI,,3579327,,,2026-07-10
34152,,FIRST NATIONAL BANK,SAVANNAH,,False,,,,2026-07-10
34172,,SYNOVUS BANK,SAINT PETERSBURG,FL,,1334461,,,2026-07-10
34187,,VALLEY COMMUNITY BANK,ST. CHARLES,,False,,,,2026-07-10
34194,,SILVER STATE BANK,HENDERSON,NV,False,1957120,,,2026-07-10
34207,2482824,Great Plains National Bank,Elk City,OK,True,1900140,23049,1996-07-17,2026-07-10
34210,,COMMUNITY BANK OF THE BAY,OAKLAND,CA,,1008464,,,2026-07-10
34211,2465881,Platte Valley Bank,Scottsbluff,NE,True,1229135,0,1996-07-22,2026-07-10
34217,,FIRST BANK,HATTIESBURG,MS,,7933164,,,2026-07-10
34221,2489805,"Morgan Stanley Private Bank, National Association",Purchase,NY,True,241388000,24981,1996-08-12,2026-07-10
34231,,RAVENSWOOD BANK,CHICAGO,,False,,,,2026-07-10
34234,,COMMUNITY CENTRAL BANK,MOUNT CLEMENS,,False,,,,2026-07-10
34242,,BEACH FIRST NATIONAL BANK,MYRTLE BEACH,,False,,,,2026-07-10
34248,,SINCLAIR NATIONAL BANK,GRAVETTE,,False,,,,2026-07-10
34252,2451240,Pacific Coast Bankers' Bank,Walnut Creek,CA,True,1084528,0,1997-01-02,2026-07-10
34254,2497181,"Planters Bank, Inc.",Hopkinsville,KY,True,1932462,0,1996-09-12,2026-07-10
34255,,SOUTHWEST COMMUNITY BANK,SPRINGFIELD,,False,,,,2026-07-10
34264,,FIRST ALLIANCE BANK AND TRUST CO,MANCHESTER,,False,,,,2026-07-10
34270,,FIRST BANKAMERICANO,ELIZABTH,,False,,,,2026-07-10
34292,,THE BANK OF COMMERCE,WOOD DALE,,False,,,,2026-07-10
34294,2471239,CFG Bank,Lutherville,MD,True,5731399,0,1997-12-01,2026-07-10
34295,,INVESTORS COMMUNITY BANK,MANITOWOC,WI,,1536628,,,2026-07-10
34296,,SYRINGA BANK,BOISE,,False,,,,2026-07-10
34301,,FIRST GEORGIA COMMUNITY BANK,JACKSON,,False,,,,2026-07-10
34319,2625724,Southwestern National Bank,Houston,TX,True,1386995,23081,1997-11-03,2026-07-10
34321,,SOUTHERN COMMUNITY B&T,WINSTON SALEM,NC,,1387119,,,2026-07-10
34340,,IRONSTONE BANK,FORT MYERS,FL,,2748725,,,2026-07-10
34341,,TEMECULA VALLEY BANK,TEMECULA,CA,False,1396622,,,2026-07-10
34351,,USAA SAVINGS BANK,LAS VEGAS,NV,,2624123,,,2026-07-10
34352,2697963,"City First Bank, National Association",Washington,DC,True,1424577,22968,1998-11-24,2026-07-10
34353,,CRESTMARK BANK,TROY,MI,,1320696,,,2026-07-10
34363,976552,Core Bank,Omaha,NE,True,1081951,0,1996-12-27,2026-07-10
34369,,MICHIGAN HERITAGE BANK,FARMINGTON HILLS,,False,,,,2026-07-10
34378,,ENCORE BANK NATIONAL ASSN,HOUSTON,TX,,1632413,,,2026-07-10
34380,,BREMER BANK NATIONAL ASSN,FARGO,ND,,1734104,,,2026-07-10
34383,2618780,Texas Capital Bank,Dallas,TX,True,33205747,0,1997-10-03,2026-07-10
34392,,DECATUR FIRST BANK,DECATUR,,False,,,,2026-07-10
34395,2508751,"Barrington Bank & Trust Company, National Association",Barrington,IL,True,4927099,23216,1996-12-19,2026-07-10
34396,,"FIRST BANK OF IDAHO, FSB",KETCHUM,,False,,,,2026-07-10
34401,2515320,Fortis Bank,Denver,CO,True,1349328,0,1997-05-13,2026-07-10
34403,2562164,Coastal Community Bank,Everett,WA,True,5659447,0,1997-04-01,2026-07-10
34404,2576134,WebBank,Salt Lake City,UT,True,2592134,0,1997-05-15,2026-07-10
34411,,PIERCE COMMERCIAL BANK,TACOMA,,False,,,,2026-07-10
34415,2568063,First Command Bank,Fort Worth,TX,True,1086417,713570,1997-04-18,2026-07-10
34422,2580243,American Bank,Allentown,PA,True,1084684,0,1997-06-02,2026-07-10
34427,,CNLBANK,ORLANDO,FL,,1347253,,,2026-07-10
34430,,CENTENNIAL BANK,OGDEN,,False,,,,2026-07-10
34433,,SUMMIT BANK,ARKADELPHIA,AR,,1180886,,,2026-07-10
34444,2354985,Customers Bank,Malvern,PA,True,25862378,0,1997-06-26,2026-07-10
34452,,CAPITAL BANK,RALEIGH,NC,,1703557,,,2026-07-10
34456,,KEYSTONE BANK SSB,AUSTIN,TX,,1018424,,,2026-07-10
34485,,"UNION BANK, NATIONAL ASSOCIATION",GILBERT,,False,,,,2026-07-10
34486,,COMMUNITY SECURITY BANK,NEW PRAGUE,,False,,,,2026-07-10
34507,2654911,Principal Bank,Des Moines,IA,True,9604911,714225,1998-02-12,2026-07-10
34515,,WACCAMAW BANK,WHITEVILLE,,False,,,,2026-07-10
34516,,THE BANK OF ASHEVILLE,ASHEVILLE,,False,,,,2026-07-10
34519,2615190,Merrick Bank,South Jordan,UT,True,8933716,0,1997-09-22,2026-07-10
34522,,COLORADO CAPITAL BANK,CASTLE ROCK,,False,,,,2026-07-10
34527,,CENTRAL ARIZONA BANK,SCOTTSDALE,,False,,,,2026-07-10
34533,2596646,First Community Bank,Batesville,AR,True,3501204,0,1997-08-04,2026-07-10
34562,2594240,ENCORE BANK,Little Rock,AR,True,3588697,0,1997-09-08,2026-07-10
34563,,RIVERSIDE BANK OF THE GULF COAST,CAPE CORAL,,False,,,,2026-07-10
34571,,MERRILL LYNCH B&T CO FSB,NEW YORK,NY,False,38413235,,,2026-07-10
34578,,CHESTATEE STATE BANK,DAWSONVILLE,,False,,,,2026-07-10
34588,,U S BANK TRUST CO NA,PORTLAND,OR,,2898815,,,2026-07-10
34589,693224,Atlantic Union Bank,Richmond City,VA,True,37228893,0,1997-11-04,2026-07-10
34590,,U S BANK NATIONAL ASSN ND,FARGO,ND,,6357502,,,2026-07-10
34594,,FIRST PIEDMONT BANK,WINDER,,False,,,,2026-07-10
34598,2608754,Mercantile Bank,Grand Rapids,MI,True,6356397,0,1997-12-15,2026-07-10
34601,,CITIZENS BANK OF EFFINGHAM,SPRINGFIELD,,False,,,,2026-07-10
34603,2757205,"MVB Bank, Inc",Fairmont,WV,True,3277152,0,1999-01-04,2026-07-10
34607,2758613,First Internet Bank of Indiana,Fishers,IN,True,5683154,0,1998-12-28,2026-07-10
34617,,STATE FARM BANK FSB,BLOOMINGTON,IL,,12285312,,,2026-07-10
34618,2634351,"Macatawa Bank, National Association",Holland,MI,True,3479542,25333,1997-11-25,2026-07-10
34629,,COMPUTERSHARE TRUST CO NA,CANTON,MA,,1133453,,,2026-07-10
34639,,CAPE FEAR BANK,WILMINGTON,,False,,,,2026-07-10
34656,2694681,American First National Bank,Houston,TX,True,2864702,23521,1998-05-18,2026-07-10
34657,,FIRST PLACE BANK,WARREN,OH,,2236878,,,2026-07-10
34658,,CITIZENS BANK & TRUST COMPANY OF CHICAGO,CHICAGO,,False,,,,2026-07-10
34659,,CALIFORNIA NATIONAL BANK,LOS ANGELES,CA,False,7781100,,,2026-07-10
34663,,THE BUCKHEAD COMMUNITY BANK,ATLANTA,,False,,,,2026-07-10
34673,,PARAMOUNT BANK,FARMINGTON HILLS,,False,,,,2026-07-10
34678,,UNITY NATIONAL BANK,CARTERSVILLE,,False,,,,2026-07-10
34681,2624400,"Crystal Lake Bank and Trust Company, National Association",Crystal Lake,IL,True,2148686,23574,1997-12-19,2026-07-10
34682,,EBANK,ATLANTA,,False,,,,2026-07-10
34684,,KEY WEST BANK,KEY WEST,,False,,,,2026-07-10
34692,,CANYON NATIONAL BANK,PALM SPRINGS,,False,,,,2026-07-10
34697,2700984,WEX Bank,Sandy,UT,True,9525737,0,1998-06-01,2026-07-10
34699,2705895,Metropolitan Commercial Bank,New York,NY,True,8843485,0,1999-06-21,2026-07-10
34705,,TOWN COMMUNITY BANK AND TRUST,ANTIOCH,,False,,,,2026-07-10
34707,,SUNRISE BANK OF ARIZONA,PHOENIX,,False,,,,2026-07-10
34710,,NATIONWIDE BANK,COLUMBUS,OH,,5349732,,,2026-07-10
34717,2693264,"Town Bank, National Association",Hartland,WI,True,4515383,25201,1998-07-23,2026-07-10
34723,,TIAA-CREF TRUST CO FSB,SAINT LOUIS,MO,,4815636,,,2026-07-10
34726,,NEW MEXICO BANK&TRUST,ALBUQUERQUE,NM,,2592766,,,2026-07-10
34728,2666400,Independent Bank,Memphis,TN,True,1678841,0,1998-04-20,2026-07-10
34733,,CARDINAL BANK,MCLEAN,VA,,4257562,,,2026-07-10
34738,,"FRONTIER BANK, FSB",PALM DESERT,,False,,,,2026-07-10
34742,2652092,EagleBank,Bethesda,MD,True,9902571,0,1998-07-20,2026-07-10
34755,2708122,Virginia National Bank,Charlottesville,VA,True,1646148,23616,1998-07-29,2026-07-10
34775,2735146,"EverBank, National Association",Jacksonville,FL,True,47232699,25290,1998-10-01,2026-07-10
34780,,BB&T FINANCIAL FSB,COLUMBUS,GA,,2829941,,,2026-07-10
34781,2736219,"Transportation Alliance Bank, Inc. d/b/a TAB Bank",Ogden,UT,True,1592347,0,1998-10-01,2026-07-10
34782,,ALLSTATE BANK,NORTHBROOK,IL,,1080082,,,2026-07-10
34783,,"SAN LUIS TRUST BANK, FSB",SAN LUIS OBISPO,,False,,,,2026-07-10
34785,,SUN WEST BANK,LAS VEGAS,,False,,,,2026-07-10
34788,2734729,American Business Bank,Los Angeles,CA,True,4371214,0,1998-09-28,2026-07-10
34789,,MOUNTAIN NATIONAL BANK,SEVIERVILLE,,False,,,,2026-07-10
34803,,RESOURCE BANK,COVINGTON,LA,,1001080,,,2026-07-10
34805,2736714,Mission Bank,Bakersfield,CA,True,1919385,0,1998-10-07,2026-07-10
34811,2667957,Nebraskaland Bank,North Platte,NE,True,1010651,0,1998-05-14,2026-07-10
34812,,GRANDSOUTH BANK,GREENVILLE,SC,,1196164,,,2026-07-10
34818,,LEGACY BANK,MILWAUKEE,,False,,,,2026-07-10
34820,,SECURITY SAVINGS BANK,HENDERSON,,False,,,,2026-07-10
34821,,NEW CENTURY BANK,CHICAGO,,False,,,,2026-07-10
34823,,PATRIOT BANK MINNESOTA,FOREST LAKE,,False,,,,2026-07-10
34824,,WARREN BANK,WARREN,,False,,,,2026-07-10
34835,,NORTHERN TRUST BANK FSB,BLOOMFIELD HILLS,MI,,1613712,,,2026-07-10
34836,2631846,North American Banking Company,Roseville,MN,True,1453536,0,1998-07-21,2026-07-10
34837,,PREMIER BANK INC,HUNTINGTON,WV,,1418684,,,2026-07-10
34843,,WESTSOUND BANK,BREMERTON,,False,,,,2026-07-10
34861,,GATEWAY BANK&TRUST CO,ELIZABETH CITY,NC,,2209230,,,2026-07-10
34870,,FIRST PEOPLES BANK,PORT SAINT LUCIE,,False,,,,2026-07-10
34875,,FIRST STATE BANK,FLAGSTAFF,,False,,,,2026-07-10
34878,,LAKESIDE COMMUNITY BANK,STERLING HEIGHTS,,False,,,,2026-07-10
34881,,NEW FRONTIER BANK,GREELEY,CO,False,1774588,,,2026-07-10
34885,965789,Susser Bank,Dallas,TX,True,2901954,0,1959-01-01,2026-07-10
34888,2764212,Parke Bank,Sewell,NJ,True,2212532,0,1999-01-28,2026-07-10
34898,,COASTAL BANK,COCOA BEACH,,False,,,,2026-07-10
34908,2847142,Cogent Bank,Orlando,FL,True,2444828,0,1999-09-10,2026-07-10
34934,,UNION BANK,GREENVILLE,NC,,1138451,,,2026-07-10
34940,,PACIFIC MERCANTILE BANK,COSTA MESA,CA,,1490319,,,2026-07-10
34943,,FIRST COMMUNITY BANK OF SOUTHWEST FLORIDA,FORT MYERS,,False,,,,2026-07-10
34945,,MONARCH BANK,CHESAPEAKE,VA,,1212196,,,2026-07-10
34951,,HARVEST COMMUNITY BANK,PENNSVILLE,,False,,,,2026-07-10
34953,2737980,Northpointe Bank,Grand Rapids,MI,True,7395660,0,1999-05-21,2026-07-10
34959,,BANK OF CLARK COUNTY,VANCOUVER,,False,,,,2026-07-10
34965,,FIRST COMMERCIAL BANK OF FLORIDA,ORLANDO,,False,,,,2026-07-10
34966,2849463,First Capital Bank,Charleston,SC,True,1240094,0,1999-09-27,2026-07-10
34967,2736291,Popular Bank,New York,NY,True,14953476,0,1999-01-02,2026-07-10
34968,940311,Banco Popular de Puerto Rico,San Juan,PR,True,60625000,0,1999-01-02,2026-07-10
34976,,WATERFIELD BANK,GERMANTOWN,,False,,,,2026-07-10
34978,2748502,Synergy Bank,Houma,LA,True,1263618,0,1999-03-10,2026-07-10
34979,,NEW CENTURY BANK,SHELBY TOWNSHIP,,False,,,,2026-07-10
34980,2743244,Red River Bank,Alexandria,LA,True,3345447,0,1999-01-14,2026-07-10
34982,,LANDMARK COMMUNITY BANK,COLLIERVILLE,TN,,1006708,,,2026-07-10
34983,,NORTHERN STAR BANK,MANKATO,,False,,,,2026-07-10
34992,,BANK OF ALBUQUERQUE NA,ALBUQUERQUE,NM,,1903236,,,2026-07-10
34997,2771694,BayFirst National Bank,Saint Petersburg,FL,True,1194708,25276,1999-02-12,2026-07-10
34998,,FIRST IC BANK,DORAVILLE,GA,,1243029,,,2026-07-10
35005,,PEDESTAL BANK,HOUMA,LA,,1261472,,,2026-07-10
35006,,VANTAGESOUTH BANK,CARY,NC,,2137905,,,2026-07-10
35007,,GREEN BANK NATIONAL ASSN,HOUSTON,TX,,4393019,,,2026-07-10
35009,,HERITAGE BANK OF FLORIDA,LUTZ,,False,,,,2026-07-10
35011,,INTERVEST NATIONAL BANK,NEW YORK,NY,,1460938,,,2026-07-10
35014,2747587,nbkc bank,Leawood,KS,True,1228036,0,1999-03-30,2026-07-10
35016,,BANK OF WAUSAU,WAUSAU,,False,,,,2026-07-10
35028,,FIRSTCAPITAL BANK OF TX NA,MIDLAND,TX,,2139654,,,2026-07-10
35030,,PLATINUM COMMUNITY BANK,ROLLING MEADOWS,,False,,,,2026-07-10
35038,,FIRST DUPAGE BANK,WESTMONT,,False,,,,2026-07-10
35044,,FLAGSHIP NATIONAL BANK,BRADENTON,,False,,,,2026-07-10
35053,,NORTH COUNTY BANK,ARLINGTON,,False,,,,2026-07-10
35055,,METLIFE BANK NATIONAL ASSN,CONVENT STATION,NJ,,1304502,,,2026-07-10
35061,,HORIZON BANK,BRADENTON,,False,,,,2026-07-10
35065,,UNITED AMERICAS BANK,ATLANTA,,False,,,,2026-07-10
35074,,PROSPERAN BANK,OAKDALE,,False,,,,2026-07-10
35078,,ALLEGIANCE BANK OF NORTH AMERICA,BALA CYNWYD,,False,,,,2026-07-10
35095,2797724,TowneBank,Portsmouth,VA,True,22358708,0,1999-04-08,2026-07-10
35096,,"MILLENNIUM BANK, NATIONAL ASSOCIATION",STERLING,,False,,,,2026-07-10
35100,,PARAGON COMMERCIAL BANK,RALEIGH,NC,,1763918,,,2026-07-10
35106,,BANK OF FLORIDA - SOUTHWEST,NAPLES,,False,,,,2026-07-10
35114,,SATILLA COMMUNITY BANK,SAINT MARYS,,False,,,,2026-07-10
35123,,RELIANCE BANK,DES PERES,MO,,1543763,,,2026-07-10
35139,2838207,Seattle Bank,Seattle,WA,True,1054283,0,1999-08-02,2026-07-10
35141,2850722,BMW Bank of North America,Salt Lake City,UT,True,13013553,0,1999-11-12,2026-07-10
35156,,HOMETOWN NATIONAL BANK,LONGVIEW,,False,,,,2026-07-10
35157,2819167,Farm Bureau Bank FSB,Reno,NV,True,1081100,715205,1999-07-12,2026-07-10
35175,,STRATEGIC CAPITAL BANK,CHAMPAIGN,,False,,,,2026-07-10
35189,,ACCESS NATIONAL BANK,RESTON,VA,,3031323,,,2026-07-10
35207,2787770,Bank of the James,Lynchburg,VA,True,1052925,0,1999-07-22,2026-07-10
35214,2839790,First Reliance Bank,Florence,SC,True,1116792,0,1999-08-16,2026-07-10
35224,,"ALABAMA TRUST BANK, NATIONAL ASSOCIATION",SYLACAUGA,,False,,,,2026-07-10
35230,,EVERGREEN BANK GROUP,OAK BROOK,IL,,1419506,,,2026-07-10
35237,2992547,"John Deere Financial, f.s.b.",Middleton,WI,True,4106696,715685,2000-12-24,2026-07-10
35242,,NORTH GEORGIA BANK,WATKINSVILLE,,False,,,,2026-07-10
35244,,LANDMARK BANK OF FLORIDA,SARASOTA,,False,,,,2026-07-10
35246,,FIRST COMMERCIAL BANK,BLOOMINGTON,,False,,,,2026-07-10
35250,,SHORELINE BANK,SHORELINE,,False,,,,2026-07-10
35251,,SOUTHERN COMMUNITY BANK,FAYETTEVILLE,,False,,,,2026-07-10
35259,,THE BANK OF GEORGIA,PEACHTREE CITY,,False,,,,2026-07-10
35267,,AIG FEDERAL SAVINGS BANK,WILMINGTON,DE,,1007497,,,2026-07-10
35274,233527,"Blue Ridge Bank,  National Association",Martinsville,VA,True,2395630,23903,2000-07-24,2026-07-10
35278,2808602,"Capital Bank, National Association",Rockville,MD,True,3756419,23850,1999-12-14,2026-07-10
35279,,HIGH DESERT STATE BANK,ALBUQUERQUE,,False,,,,2026-07-10
35285,,NEIGHBORHOOD COMMUNITY BANK,NEWNAN,,False,,,,2026-07-10
35291,,COMMUNITY BANK OF LEMONT,LEMONT,,False,,,,2026-07-10
35295,2849801,Southern First Bank,Greenville,SC,True,4581505,0,2000-01-10,2026-07-10
35296,,TENNESSEE COMMERCE BANK,FRANKLIN,TN,False,1009154,,,2026-07-10
35299,,SECURITY EXCHANGE BANK,MARIETTA,,False,,,,2026-07-10
35312,,FIRST CORNERSTONE BANK,KING OF PRUSSIA,,False,,,,2026-07-10
35328,,AMERICAN EXPRESS BANK FSB,SALT LAKE CITY,UT,,55002198,,,2026-07-10
35329,,BEACON FEDERAL,EAST SYRACUSE,NY,,1024863,,,2026-07-10
35353,,METROPOLITAN SAVINGS BANK,PITTSBURGH,,False,,,,2026-07-10
35356,,LYDIAN PRIVATE BANK,PALM BEACH,FL,False,1700117,,,2026-07-10
35361,2867337,Five Star Bank,Roseville,CA,True,5031561,0,1999-12-20,2026-07-10
35364,,CENTRA BANK INC,MORGANTOWN,WV,,1322857,,,2026-07-10
35372,,CAROLINA FEDERAL SAVINGS BANK,CHARLESTON,,False,,,,2026-07-10
35379,,HAVEN TRUST BANK,DULUTH,,False,,,,2026-07-10
35383,,FIRST NATIONAL BANK OF THE SOUTH,SPARTANBURG,,False,,,,2026-07-10
35385,,HOME SAVINGS BANK,YOUNGSTOWN,OH,,2856895,,,2026-07-10
35386,,BANKS OF WISCONSIN,KENOSHA,,False,,,,2026-07-10
35395,,COUNTRY BANK,ALEDO,,False,,,,2026-07-10
35399,,SILVER FALLS BANK,SILVERTON,,False,,,,2026-07-10
35408,,1ST UNITED BANK,BOCA RATON,FL,,1679443,,,2026-07-10
35412,2869162,American Community Bank & Trust,Woodstock,IL,True,1173282,0,2000-03-13,2026-07-10
35418,,NEVADA COMMERCE BANK,LAS VEGAS,,False,,,,2026-07-10
35419,,PREMIER BANK,WILMETTE,,False,,,,2026-07-10
35426,,TWO RIVER COMMUNITY BANK,TINTON FALLS,NJ,,1120265,,,2026-07-10
35430,2953418,OptimumBank,Fort Lauderdale,FL,True,1268490,0,2000-11-01,2026-07-10
35434,,SOUTHWESTUSA BANK,LAS VEGAS,,False,,,,2026-07-10
35444,2858960,"The Bancorp Bank, National Association",Sioux Falls,SD,True,9899655,25279,2000-07-28,2026-07-10
35453,,BANK OF AMERICA OREGON NA,PORTLAND,OR,False,10419000,,,2026-07-10
35461,,AMERICA WEST BANK,LAYTON,,False,,,,2026-07-10
35462,,BAY NATIONAL BANK,BALTIMORE,,False,,,,2026-07-10
35463,,COPPER STAR BANK,SCOTTSDALE,,False,,,,2026-07-10
35465,,SELECT BANK&TRUST CO,DUNN,NC,,1820159,,,2026-07-10
35469,,INTEGRITY BANK,ALPHARETTA,GA,False,1107514,,,2026-07-10
35478,,SUNSHINE STATE COMMUNITY BANK,PORT ORANGE,,False,,,,2026-07-10
